Timestamp,Team Name,Puzzle name,Answer,Status,Puzzle Points,Cumulative Points
1/16/16 16:03,Metaphysical Plant,So Smart,BANDEROL,CORRECT,5,510
1/16/16 16:04,Knock Knock,It's A Long Story,buggerall,NOT CORRECT,0,510
1/16/16 16:05,Frumious Bandersnatch,Always Amusing,EDGES,NOT CORRECT,0,265
1/16/16 16:05,Frumious Bandersnatch,Always Amusing,SEIGES,NOT CORRECT,0,265
1/16/16 16:05,Hunches in Bunches,To Serve and Protect,asbolite,CORRECT,10,400
1/16/16 16:05,Knock Knock,Vocabulary quiz,IMPORTED,NOT CORRECT,0,510
1/16/16 16:05,Up Late,Race Around the Block Again,Wobegone,NOT CORRECT,0,365
1/16/16 16:06,Metaphysical Plant,Student Simulator,PI,NOT CORRECT,0,510
1/16/16 16:06,Notorious PIG,Blazing Trails,INDIGO BLUE,CORRECT,5,40
1/16/16 16:06,Om Nom Nom Nom,Who?,Disney,NOT CORRECT,0,65
1/16/16 16:07,Codex Rotundus,"identify, SORT, index, solve",LONG DOZEN,CORRECT,10,620
1/16/16 16:07,Donner Party,Always Amusing,USALE,NOT CORRECT,0,100
1/16/16 16:07,Knock Knock,Vocabulary quiz,IMMIGRANT,NOT CORRECT,0,510
1/16/16 16:08,Random Name Generator,The Case of the Dangerous Game,CORVETTE,NOT CORRECT,0,245
1/16/16 16:08,wafflehaÌ_s,Rhythms of the Season,jazzharp,CORRECT - DUPLICATE,0,270
1/16/16 16:09,The MonkMonks,Before and After,codeine,NOT CORRECT,0,5
1/16/16 16:10,BELPEBAP,Feel the Music,Third Eye Blind,NOT CORRECT,0,55
1/16/16 16:10,wafflehaÌ_s,Words Search,WORK GENTLY MILK,NOT CORRECT,0,270
1/16/16 16:10,BAH Interlopers,Crimes Against Cruciverbalism,EIGHT,NOT CORRECT,0,50
1/16/16 16:10,Not So Great Ideas,Peter is the bomb!,BASSETS,NOT CORRECT,0,60
1/16/16 16:10,Hunches in Bunches,Race Around the Block Again,bow,NOT CORRECT,0,400
1/16/16 16:10,Knock Knock,It's A Long Story,buggerall,NOT CORRECT - DUPLICATE,0,510
1/16/16 16:10,Frumious Bandersnatch,Missing the Mark,POWDERPUFF,CORRECT,5,270
1/16/16 16:11,Knock Knock,Vocabulary quiz,EXOTIC,NOT CORRECT,0,510
1/16/16 16:11,Metaphysical Plant,The Sound of Silence,HUSH MONEY,CORRECT,5,515
1/16/16 16:11,Rage Against the Dying of the Warehouse,A Quick Sudoku,quite nice,CORRECT,5,520
1/16/16 16:11,Knock Knock,It's A Long Story,LLAREGGUB,CORRECT,5,515
1/16/16 16:12,Om Nom Nom Nom,Who?,UBBE Iwerks,NOT CORRECT,0,65
1/16/16 16:12,Up Late,Race Around the Block Again,WOEBEGONE,CORRECT,10,375
1/16/16 16:12,Palindrome,Dreamtime Day 4 Meta,AEON,NOT CORRECT,0,630
1/16/16 16:12,Up Late,Indecipherable,PIANO TAB,CORRECT,10,385
1/16/16 16:13,Rage Against the Dying of the Warehouse,Cannery,chianti,NOT CORRECT,0,520
1/16/16 16:13,Left as an Exercise for the Reader,The Case of the Dangerous Game,sportages,NOT CORRECT,0,275
1/16/16 16:14,Rage Against the Dying of the Warehouse,Cannery,chiantis,CORRECT,10,530
1/16/16 16:14,Super Team Awesome,Missing the Mark,powderpuff,CORRECT,5,250
1/16/16 16:15,Palindrome,Staggered Starts,dustrag,CORRECT,5,635
1/16/16 16:15,Om Nom Nom Nom,Who?,UB IWERKS,CORRECT,5,70
1/16/16 16:16,Metaphysical Plant,Student Simulator,PIC,NOT CORRECT,0,515
1/16/16 16:16,Not So Great Ideas,"The Dogged Pursuit of Justice, AKA: Caught Red-Handed",WORF H. TESTIMAN,NOT CORRECT,0,60
1/16/16 16:16,Central Services,May the Shortz Be With You,RANDOLPH CALDECOTT,CORRECT,10,325
1/16/16 16:17,Left as an Exercise for the Reader,Losers,DINERO,NOT CORRECT,0,275
1/16/16 16:17,Central Services,To Serve and Protect,LOCATEGRAIL,NOT CORRECT,0,325
1/16/16 16:18,Death And Mayhem,Wanderer,IMRU,NOT CORRECT,0,605
1/16/16 16:18,Raucous Raucous Rhinos,"Bits Of Nomenclature, Zoned Appropriately",ROOD,CORRECT,5,45
1/16/16 16:18,Knock Knock,"1, 2, 3",UNDERSTANDING,CORRECT,5,520
1/16/16 16:19,The Providence Transplantations,Paint it Black,NOSEEUM,CORRECT,5,360
1/16/16 16:19,Metaphysical Plant,Student Simulator,GQ,NOT CORRECT,0,515
1/16/16 16:19,Death And Mayhem,Thinking Caps,SEVENTEEN,NOT CORRECT,0,605
1/16/16 16:19,Black Dynamite,Trubled Monicas,starzz,CORRECT,10,30
1/16/16 16:20,Left as an Exercise for the Reader,Losers,GRIDIRON,NOT CORRECT,0,275
1/16/16 16:20,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Blocks and Blocks,HUMBUZZ,NOT CORRECT,0,470
1/16/16 16:20,Area 51,Vocabulary quiz,not from these parts,NOT CORRECT,0,5
1/16/16 16:20,Om Nom Nom Nom,Peter is the bomb!,TITLE,NOT CORRECT,0,70
1/16/16 16:20,Setec Astronomy,Dreamtime Day 3 Meta,WHITENED,CORRECT,10,700
1/16/16 16:20,The Providence Transplantations,Crushed Petals,ALTARSTONE,CORRECT,10,370
1/16/16 16:20,Frumious Bandersnatch,I Never Promised You A Rows Garden,Louis De Bourbon,NOT CORRECT,0,270
1/16/16 16:21,Left as an Exercise for the Reader,The Case of the Dangerous Game,sportage,CORRECT,10,285
1/16/16 16:21,Setec Astronomy,Missing the Mark,POWDERPUFF,CORRECT,5,705
1/16/16 16:21,Codex Rotundus,Dreamtime Day 2 Meta,VLOG,NOT CORRECT,0,620
1/16/16 16:22,Super Team Awesome,Race Around the Block Again,TOOFUCKINGLONG,NOT CORRECT,0,250
1/16/16 16:22,Super Team Awesome,Race Around the Block Again,TOOFUCKINGLONG,NOT CORRECT - DUPLICATE,0,250
1/16/16 16:22,Palindrome,Dreamtime Day 3 Meta,WEIGHTED,NOT CORRECT,0,635
1/16/16 16:22,Palindrome,High Rollers,WELLMADE,NOT CORRECT,0,635
1/16/16 16:22,Central Services,It's A Long Story,BUGGER ALL,NOT CORRECT,0,325
1/16/16 16:23,Palindrome,A League of Their Own,school typing layout,NOT CORRECT,0,635
1/16/16 16:23,Plaid Thong,Pictocryptolists,stamps,NOT CORRECT,0,35
1/16/16 16:23,BELPEBAP,Feel the Music,Elton John,NOT CORRECT,0,55
1/16/16 16:24,Death And Mayhem,Thinking Caps,NICHE,CORRECT,5,610
1/16/16 16:24,Palindrome,High Rollers,madewell,CORRECT,10,645
1/16/16 16:24,Hunches in Bunches,Missed Connections,ABSENTEE,CORRECT,5,405
1/16/16 16:26,Setec Astronomy,Luminance Shift,STEPNEY,CORRECT,10,715
1/16/16 16:26,Central Services,It's A Long Story,LG,NOT CORRECT,0,325
1/16/16 16:26,wafflehaÌ_s,Missed Connections,absentee,CORRECT,5,275
1/16/16 16:26,Metaphysical Plant,Worrying Ziggurats,WINCHELL,CORRECT,10,525
1/16/16 16:27,Frumious Bandersnatch,Peter is the bomb!,TNT,NOT CORRECT,0,270
1/16/16 16:27,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,The Fire Swamp,SIZZLING,NOT CORRECT,0,470
1/16/16 16:27,Donner Party,Vocabulary quiz,E.T.,NOT CORRECT,0,100
1/16/16 16:27,Palindrome,Dreamtime Day 1 Meta,TOMB,CORRECT,10,655
1/16/16 16:27,wafflehaÌ_s,The White House or Bust!,Ivon Hitchens,NOT CORRECT,0,275
1/16/16 16:27,Central Services,It's A Long Story,LARGE BUG,NOT CORRECT,0,325
1/16/16 16:28,Om Nom Nom Nom,Peter is the bomb!,TNT,NOT CORRECT,0,70
1/16/16 16:29,Frumious Bandersnatch,Meet the Loremipsumstanis,KEVINBACON,NOT CORRECT,0,270
1/16/16 16:29,Frumious Bandersnatch,A League of Their Own,hydrogencarbonates,NOT CORRECT,0,270
1/16/16 16:29,The MonkMonks,Before and After,Shock,NOT CORRECT,0,5
1/16/16 16:30,Metaphysical Plant,Who?,ub iwerks,CORRECT,5,530
1/16/16 16:30,Palindrome,Puzzle Extravaganza,comeplaygame,NOT CORRECT,0,655
1/16/16 16:30,Rage Against the Dying of the Warehouse,Who?,UB IWERKS,CORRECT,5,535
1/16/16 16:30,Central Services,It's A Long Story,LLAREGGUB,CORRECT,5,330
1/16/16 16:31,Magical Mystery Tour De Force,The Contest,LADEN,CORRECT,5,40
1/16/16 16:31,Palindrome,Missed Connections,grumble,NOT CORRECT,0,655
1/16/16 16:31,Codex Rotundus,Sleeping Beauty,KISS AURORA WITH GUSTO,CORRECT,25,645
1/16/16 16:31,Sunscreen,The Sound of Silence,hushmoney,CORRECT,5,15
1/16/16 16:32,Frumious Bandersnatch,Peter is the bomb!,starwitness,CORRECT,5,275
1/16/16 16:32,Palindrome,Blocks,grumble,NOT CORRECT,0,655
1/16/16 16:32,Test Solution Please Ignore,MISSING THE MARK,HARLEM SHAKE,NOT CORRECT,0,185
1/16/16 16:33,Left as an Exercise for the Reader,Missing the Mark,POWDERPUFF,CORRECT,5,290
1/16/16 16:33,Frumious Bandersnatch,Peter is the bomb!,DYNOMITE,NOT CORRECT,0,275
1/16/16 16:33,Test Solution Please Ignore,See Spot Run,AGFA,CORRECT,5,190
1/16/16 16:34,Frumious Bandersnatch,I Never Promised You A Rows Garden,Louis de Bourbon,NOT CORRECT - DUPLICATE,0,275
1/16/16 16:35,Test Solution Please Ignore,Obedience Training,GOOFPROOF BREEDERS,CORRECT,10,200
1/16/16 16:35,Random Name Generator,Crushed Petals,KATE STERN,NOT CORRECT,0,245
1/16/16 16:36,wafflehaÌ_s,The White House or Bust!,abbot hall art gallery,CORRECT,10,285
1/16/16 16:36,Not So Great Ideas,Trubled Monicas,lydia,NOT CORRECT,0,60
1/16/16 16:36,Not So Great Ideas,Trubled Monicas,Deetz,NOT CORRECT,0,60
1/16/16 16:36,Random Name Generator,Peter is the bomb!,CENTENARIAN,NOT CORRECT,0,245
1/16/16 16:36,Random Name Generator,Peter is the bomb!,WINTER BREAK,NOT CORRECT,0,245
1/16/16 16:37,The Providence Transplantations,To Serve and Protect,ASBOLITE,CORRECT,10,380
1/16/16 16:38,ET Phone In Answer,Missing the Mark,powder puff,CORRECT,5,110
1/16/16 16:38,Knock Knock,Who?,DREGMOUSE,NOT CORRECT,0,520
1/16/16 16:38,Super Team Awesome,Staggered Starts,dustrag,CORRECT,5,255
1/16/16 16:38,Frumious Bandersnatch,Blocks,DUNEROAD,NOT CORRECT,0,275
1/16/16 16:38,Death And Mayhem,Lost Skull,TAPSHOES,NOT CORRECT,0,610
1/16/16 16:39,wafflehaÌ_s,Words Search,COST EXIT MEAL,NOT CORRECT,0,285
1/16/16 16:40,Not So Great Ideas,Trubled Monicas,astar,NOT CORRECT,0,60
1/16/16 16:41,Codex Rotundus,Zodiac Quest,AZTECS,CORRECT,10,655
1/16/16 16:41,"Immoral, Illegal, and Fattening",Field Scribe,scriptwriter,NOT CORRECT,0,585
1/16/16 16:41,Codex Rotundus,Emergency Deportation,ELMSWELL,CORRECT,10,665
1/16/16 16:41,Not So Great Ideas,Trubled Monicas,acrux,NOT CORRECT,0,60
1/16/16 16:41,Magical Mystery Tour De Force,Gaming the System,SWITH,NOT CORRECT - DUPLICATE,0,40
1/16/16 16:42,Palindrome,A League of Their Own,qwerty,CORRECT,5,660
1/16/16 16:43,Palindrome,Life Braid,mutates,CORRECT,10,670
1/16/16 16:43,Team Unseen,Missing the Mark,GALAXYD,NOT CORRECT,0,170
1/16/16 16:43,Not So Great Ideas,Trubled Monicas,ghost,NOT CORRECT,0,60
1/16/16 16:43,Central Services,I Never Promised You A Rows Garden,SUN KING,NOT CORRECT,0,330
1/16/16 16:43,Grand Unified Theory of Love,Peter is the bomb!,STARWITNESS,CORRECT,5,65
1/16/16 16:43,ducksoup,Don't Cross an Alpha Bitch!,nationalacclaim,CORRECT,5,75
1/16/16 16:43,Codex Rotundus,Dreamtime Day 3 Meta,CUBE,NOT CORRECT,0,665
1/16/16 16:44,Palindrome,A League of Their Own,qwerty,CORRECT - DUPLICATE,0,670
1/16/16 16:45,Random Name Generator,Vocabulary quiz,ACT FROM THESE PARTS,NOT CORRECT,0,245
1/16/16 16:45,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Missing the Mark,powderpuff,CORRECT,5,475
1/16/16 16:45,Team Unseen,Missing the Mark,EQUESTRIAD,NOT CORRECT,0,170
1/16/16 16:45,Central Services,Missed Connections,ABSENTEE,CORRECT,5,335
1/16/16 16:46,Knock Knock,Sleeping Beauty,BULLSEYEOUTERRING,NOT CORRECT,0,520
1/16/16 16:46,Hunches in Bunches,Student Simulator,piques,NOT CORRECT,0,405
1/16/16 16:47,Rage Against the Dying of the Warehouse,Staggered Starts,DUSTRAG,CORRECT,5,540
1/16/16 16:47,Knight of Lost Words,Blocks,drifters,CORRECT,5,20
1/16/16 16:47,Hunches in Bunches,Student Simulator,pique,NOT CORRECT,0,405
1/16/16 16:48,Central Services,Worldly Possessions,now pitch item one oh one,NOT CORRECT,0,335
1/16/16 16:48,Palindrome,Dreamtime Day 3 Meta,whitened,CORRECT,10,680
1/16/16 16:48,Left out,Missing the Mark,powderpuff,CORRECT,5,710
1/16/16 16:48,Palindrome,A Quick Sudoku,quite nice,CORRECT,5,685
1/16/16 16:49,Palindrome,Dreamtime Day 4 Meta,aero,NOT CORRECT,0,685
1/16/16 16:49,Left out,The Scenic Route,BUILD US NO KNIFE,NOT CORRECT,0,710
1/16/16 16:49,Codex Rotundus,Missing the Mark,EQUESTRIAD,NOT CORRECT,0,665
1/16/16 16:50,Codex Rotundus,I Never Promised You A Rows Garden,PRINCE OF CONDE,NOT CORRECT,0,665
1/16/16 16:51,Rage Against the Dying of the Warehouse,Missed Connections,ABSENTEE,CORRECT,5,545
1/16/16 16:51,Libra Complexity,Vocabulary quiz,aestivate,CORRECT,5,40
1/16/16 16:51,wafflehaÌ_s,Thinking Caps,AQUAS,NOT CORRECT,0,285
1/16/16 16:52,Up Late,The Sound of Silence,hush money,CORRECT,5,390
1/16/16 16:52,Team Unseen,Missing the Mark,Powderpuff,CORRECT,5,175
1/16/16 16:52,Donner Party,Vocabulary quiz,EXOTIC,NOT CORRECT,0,100
1/16/16 16:52,Central Services,Race Around the Block Again,knowledge,NOT CORRECT,0,335
1/16/16 16:52,Sunscreen,Who?,other ones,NOT CORRECT,0,15
1/16/16 16:53,Test Solution Please Ignore,MISSING THE MARK,POWDERPUFF,CORRECT,5,205
1/16/16 16:53,Knock Knock,So Smart,BANDEROL,CORRECT,5,525
1/16/16 16:53,Death And Mayhem,Wanderer,MRRI,NOT CORRECT,0,610
1/16/16 16:54,Left as an Exercise for the Reader,Losers,DOGFISH,NOT CORRECT,0,290
1/16/16 16:55,Up Late,The Case of the Dangerous Game,SPARTANS,NOT CORRECT,0,390
1/16/16 16:55,Central Services,Staggered Starts,DUSTRAG,CORRECT,5,340
1/16/16 16:56,Central Services,Worldly Possessions,nowpitchitem101,NOT CORRECT,0,340
1/16/16 16:56,Palindrome,Thinking Caps,niche,CORRECT,5,690
1/16/16 16:56,Central Services,Words Search,ERASE FELL PINTS,NOT CORRECT,0,340
1/16/16 16:57,Grand Unified Theory of Love,Vocabulary quiz,AESTIVATION,NOT CORRECT,0,65
1/16/16 16:57,Codex Rotundus,Missing the Mark,POWDERPUFF,CORRECT,5,670
1/16/16 16:58,"Immoral, Illegal, and Fattening",Missing the Mark,powderpuff,CORRECT,5,590
1/16/16 16:58,BAH Interlopers,I Never Promised You A Rows Garden,LOUIS DE BOURBON,NOT CORRECT,0,50
1/16/16 16:58,Knock Knock,Lost Skull,DOLLDOMS,CORRECT,10,535
1/16/16 16:58,Random Name Generator,Crushed Petals,KATE STERNS,NOT CORRECT,0,245
1/16/16 16:59,Random Name Generator,Staggered Starts,DUSTRAG,CORRECT,5,250
1/16/16 16:59,ET Phone In Answer,Who?,UB IWERKS,CORRECT,5,115
1/16/16 16:59,Up Late,The Case of the Dangerous Game,SMARTASS,NOT CORRECT,0,390
1/16/16 17:00,Codex Rotundus,Dreamtime Day 3 Meta,CTWO,NOT CORRECT,0,670
1/16/16 17:00,Area 51,Who?,ub iwerks,CORRECT,5,10
1/16/16 17:00,Setec Astronomy,It's A Long Story,Llareggub,CORRECT,5,720
1/16/16 17:01,Left out,Pam Ewing,Kid Zone,NOT CORRECT,0,710
1/16/16 17:02,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Puzzle Extravaganza,giasfclfebrehber,NOT CORRECT,0,475
1/16/16 17:02,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Puzzle Extravaganza,giasfclfubrehber,NOT CORRECT,0,475
1/16/16 17:03,Grand Unified Theory of Love,Missing the Mark,Equestria Girls,NOT CORRECT,0,65
1/16/16 17:03,Death And Mayhem,High Rollers,MONOPOLY,NOT CORRECT,0,610
1/16/16 17:04,The Providence Transplantations,A League of Their Own,QWERTY,CORRECT,5,385
1/16/16 17:04,wafflehaÌ_s,Thinking Caps,nietzsche niche,NOT CORRECT,0,285
1/16/16 17:04,Control Group,Blazing Trails,INDIGO BLUE,CORRECT,5,120
1/16/16 17:04,Grand Unified Theory of Love,Vocabulary quiz,ladybird,NOT CORRECT,0,65
1/16/16 17:05,Frumious Bandersnatch,Vocabulary quiz,Aestivation,NOT CORRECT,0,275
1/16/16 17:05,wafflehaÌ_s,Thinking Caps,niche,CORRECT,5,290
1/16/16 17:06,"Immoral, Illegal, and Fattening",Boxes(TM),GRAY DRAB,CORRECT,5,595
1/16/16 17:06,Frumious Bandersnatch,Vocabulary quiz,AestivatE,CORRECT,5,280
1/16/16 17:06,Team Unseen,The Sound of Silence,HUSHMONEY,CORRECT,5,180
1/16/16 17:07,Left out,Field Scribe,Feynman,NOT CORRECT,0,710
1/16/16 17:07,Up Late,The Case of the Dangerous Game,PARTICLE,NOT CORRECT,0,390
1/16/16 17:07,Setec Astronomy,Puzzle Extravaganza,https://www.youtube.com/watch?v=eFsd8FqNHuk,NOT CORRECT,0,720
1/16/16 17:08,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,So Smart,bandesol,NOT CORRECT,0,475
1/16/16 17:08,Setec Astronomy,Girl Talk,karin ingel anker,CORRECT,10,730
1/16/16 17:08,Grand Unified Theory of Love,Missing the Mark,EQUESTRIAD,NOT CORRECT,0,65
1/16/16 17:08,Death And Mayhem,Puzzle Extravaganza,DUELWITHSANS,NOT CORRECT,0,610
1/16/16 17:09,Left out,Field Scribe,RIchard Feynman,NOT CORRECT,0,710
1/16/16 17:09,Up Late,Staggered Starts,dustrag,CORRECT,5,395
1/16/16 17:10,"Immoral, Illegal, and Fattening",Field Scribe,knock,NOT CORRECT,0,595
1/16/16 17:10,ET Phone In Answer,Mind Your Peas,suzie q,CORRECT,10,125
1/16/16 17:10,Central Services,Vocabulary quiz,aestivate,CORRECT,5,345
1/16/16 17:10,Super Team Awesome,Who?,ub iwerks,CORRECT,5,260
1/16/16 17:10,Sunscreen,Dreamtime,ACTFROMTHESEPARTS,NOT CORRECT,0,15
1/16/16 17:11,Frumious Bandersnatch,Meet the Loremipsumstanis,dearstar,NOT CORRECT,0,280
1/16/16 17:11,Metaphysical Plant,The TV Puzzle,OUT FOR THE SEASON,CORRECT,10,540
1/16/16 17:11,Setec Astronomy,The Lost Dream,brown numbers,CORRECT,5,735
1/16/16 17:11,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,So Smart,Banderol,CORRECT,5,480
1/16/16 17:12,Setec Astronomy,Puzzle Extravaganza,quickreaction,CORRECT,10,745
1/16/16 17:12,Setec Astronomy,Toll Bridges,Railyard,CORRECT,5,750
1/16/16 17:13,Sleipnir's Wranglers,The Sound of Silence,The Girl in the Corner,NOT CORRECT,0,65
1/16/16 17:13,Libra Complexity,Peter is the bomb!,STARWITNESS,CORRECT,5,45
1/16/16 17:13,Hunches in Bunches,A League of Their Own,dvorak,NOT CORRECT,0,405
1/16/16 17:13,Up Late,The Case of the Dangerous Game,despotic,NOT CORRECT,0,395
1/16/16 17:13,"Immoral, Illegal, and Fattening",Field Scribe,knock,NOT CORRECT - DUPLICATE,0,595
1/16/16 17:13,Setec Astronomy,The Lost Dream,BROWN NUMBERS,CORRECT - DUPLICATE,0,750
1/16/16 17:14,wafflehaÌ_s,Dreamtime Day 3 Meta,whitened,CORRECT,10,300
1/16/16 17:14,Setec Astronomy,The Lost Dream,BROWN NUMBERS,CORRECT - DUPLICATE,0,750
1/16/16 17:14,Hunches in Bunches,A League of Their Own,qwerty,CORRECT,5,410
1/16/16 17:14,Central Services,The Case of the Dangerous Game,SPORTAGE,CORRECT,10,355
1/16/16 17:15,Central Services,Race Around the Block Again,reworking,NOT CORRECT,0,355
1/16/16 17:15,Death And Mayhem,Life Braid,MUTATES,CORRECT,10,620
1/16/16 17:16,Hunches in Bunches,It's A Long Story,llareggub,CORRECT,5,415
1/16/16 17:16,Donner Party,I Never Promised You A Rows Garden,GRAND CONDE,NOT CORRECT,0,100
1/16/16 17:17,Palindrome,Dreamtime,leave,NOT CORRECT,0,690
1/16/16 17:17,Hunches in Bunches,Who?,ub iwerks,CORRECT,5,420
1/16/16 17:17,Central Services,To Serve and Protect,asbolite,CORRECT,10,365
1/16/16 17:17,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Staggered Starts,DUSTRAG,CORRECT,5,485
1/16/16 17:17,Test Solution Please Ignore,Ribbons,CENTINORMAL JACKALS,NOT CORRECT,0,205
1/16/16 17:17,Left out,Wanderer,excuse,NOT CORRECT,0,710
1/16/16 17:18,Grand Unified Theory of Love,Vocabulary quiz,ladybird,NOT CORRECT - DUPLICATE,0,65
1/16/16 17:18,Team Unseen,Who?,ub iwerks,CORRECT - DUPLICATE,0,180
1/16/16 17:18,Metaphysical Plant,Toll Bridges,RAILYARD,CORRECT,5,545
1/16/16 17:19,The Providence Transplantations,Cannery,LIVER,NOT CORRECT,0,385
1/16/16 17:19,Sunscreen,vocabulary quiz,act from these parts,NOT CORRECT - DUPLICATE,0,15
1/16/16 17:19,Central Services,Words Search,logo march link,NOT CORRECT,0,365
1/16/16 17:20,Knock Knock,Who?,dremmouse,NOT CORRECT,0,535
1/16/16 17:21,Super Team Awesome,The Case of the Dangerous Game,maserati,NOT CORRECT,0,260
1/16/16 17:21,Grand Unified Theory of Love,Missing the Mark,equestriadgirls,NOT CORRECT,0,65
1/16/16 17:22,Random Name Generator,Toll Bridges,RAILROAD,NOT CORRECT,0,250
1/16/16 17:22,Central Services,The Case of the Dangerous Game,SPORTAGE,CORRECT - DUPLICATE,0,365
1/16/16 17:22,Random Name Generator,Vocabulary quiz,STAGES,NOT CORRECT,0,250
1/16/16 17:23,Om Nom Nom Nom,Missing the Mark,powderpuff,CORRECT,5,75
1/16/16 17:23,Rage Against the Dying of the Warehouse,Student Simulator,Pied,NOT CORRECT,0,545
1/16/16 17:24,ET Phone In Answer,The Fire Swamp,buzzkill,CORRECT,10,135
1/16/16 17:24,I'm not a planet either,So Smart,fordable,NOT CORRECT,0,70
1/16/16 17:24,Not So Great Ideas,"The Dogged Pursuit of Justice, AKA: Caught Red-Handed",Reformed Masturbator,NOT CORRECT,0,60
1/16/16 17:25,wafflehaÌ_s,"1, 2, 3",administrative,NOT CORRECT,0,300
1/16/16 17:25,Grand Unified Theory of Love,Missing the Mark,DRAIN BOOMS,NOT CORRECT,0,65
1/16/16 17:26,Codex Rotundus,A League of Their Own,HOMEROW,NOT CORRECT,0,670
1/16/16 17:26,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Quest for the Truth,we have id cards,NOT CORRECT,0,485
1/16/16 17:26,Wobbly Hedgehog Syndrome,Blocks and Blocks,ICEMAN,NOT CORRECT,0,45
1/16/16 17:26,Frumious Bandersnatch,Words Search,purely.casual.text,NOT CORRECT,0,280
1/16/16 17:27,"Immoral, Illegal, and Fattening",Blocks,badger,NOT CORRECT,0,595
1/16/16 17:27,wafflehaÌ_s,"1, 2, 3",understanding,CORRECT,5,305
1/16/16 17:27,Random Name Generator,Toll Bridges,RAILYARD,CORRECT,5,255
1/16/16 17:28,Frumious Bandersnatch,Words Search,result.golf.digs,NOT CORRECT,0,280
1/16/16 17:28,Up Late,Cannery,chianti,NOT CORRECT,0,395
1/16/16 17:28,Relatively Theoretical Constructs,Meet the Loremipsumstanis,JASON ROBARDS,NOT CORRECT,0,30
1/16/16 17:28,Latinazos,The Sound of Silence,hushmoney,CORRECT,5,10
1/16/16 17:29,The Providence Transplantations,Cannery,HANNIBAL,NOT CORRECT,0,385
1/16/16 17:29,Setec Astronomy,Dreamtime Day 1 Meta,TOMB,CORRECT,10,760
1/16/16 17:31,Control Group,Unimaginably Twisted Files,ZEROES,CORRECT,10,130
1/16/16 17:31,The Providence Transplantations,Cannery,CHIANTI,NOT CORRECT,0,385
1/16/16 17:32,Rage Against the Dying of the Warehouse,Student Simulator,PIQD,NOT CORRECT,0,545
1/16/16 17:32,Grand Unified Theory of Love,Missing the Mark,powderpuffgirls,NOT CORRECT,0,65
1/16/16 17:32,Frumious Bandersnatch,"1, 2, 3",UNDERSTANDING,CORRECT,5,285
1/16/16 17:33,Death And Mayhem,I Never Promised You A Rows Garden,LEGRANDCONDE,CORRECT,10,630
1/16/16 17:33,Random Name Generator,Vocabulary quiz,SCENES,NOT CORRECT,0,255
1/16/16 17:33,The Providence Transplantations,Thinking Caps,NICHE,CORRECT,5,390
1/16/16 17:33,Random Name Generator,Student Simulator,OINK,NOT CORRECT,0,255
1/16/16 17:34,Up Late,Cannery,CHIANTIS,CORRECT,10,405
1/16/16 17:34,Grand Unified Theory of Love,Missing the Mark,powderpuff,CORRECT,5,70
1/16/16 17:34,Codex Rotundus,Dreamtime Day 2 Meta,BRIDE GENE,NOT CORRECT,0,670
1/16/16 17:35,Donner Party,Always Amusing,ALE,NOT CORRECT,0,100
1/16/16 17:35,BELPEBAP,Gaming the System,four letters,NOT CORRECT,0,55
1/16/16 17:35,Codex Rotundus,Life Braid,MUTATES,CORRECT,10,680
1/16/16 17:35,Donner Party,Blazing Trails,INDIGO BLUE,CORRECT,5,105
1/16/16 17:35,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Thinking Caps,niche,CORRECT,5,490
1/16/16 17:35,Control Group,Words Search,WORK.GENTLY.MILK,NOT CORRECT,0,130
1/16/16 17:35,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Thinking Caps,niche,CORRECT - DUPLICATE,0,490
1/16/16 17:35,The Masters of the Universe,See Spot Run,Jacqueline,NOT CORRECT,0,5
1/16/16 17:36,Metaphysical Plant,Boxes(TM),gray drab,CORRECT,5,550
1/16/16 17:36,Left out,The Scenic Route,PLAGIOCLIMAXES,CORRECT,10,720
1/16/16 17:36,Control Group,Words Search,WORK GENTLY MILK,NOT CORRECT,0,130
1/16/16 17:37,Up Late,The Case of the Dangerous Game,SPORTAGE,CORRECT,10,415
1/16/16 17:37,Rage Against the Dying of the Warehouse,Crushed Petals,ALTAR STONE,CORRECT,10,555
1/16/16 17:37,Knock Knock,"identify, SORT, index, solve",schnauzer,NOT CORRECT,0,535
1/16/16 17:37,Left out,A Quick Sudoku,quite nice,CORRECT,5,725
